RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
394352,96,"Augusta, GA",msa,GA,95.82881906825568,93.4985632183908,95.04132231404958,100.83196248802541,98.52941176470588,98.62595419847328,100.7899628252788,98.13200498132005,102.87613673967465,106.06085918854416,101.74905623568264,106.05920930946412,88.74049707602339,89.07098719777497,85.39776250199964,91.84346093218761,99.22750096562379,103.78787878787878,95.90080971659918,106.48910411622276,104.87364620938628,102.98118668596237,100.97847358121331,96.28180039138944,105.54302288108282,106.94107539923186,103.69545859305431,99.02597402597402,106.33116883116882,108.995,108.91428061097932,111.26436781609195,107.74508719754974,114.17186417186417,120.23773173391494,116.22779769016329,118.375,118.36622807017544,123.00303336703742,122.2488038277512,119.8791348600509,121.97617578516585,127.65833333333333,134.00236127508856,129.50701691255847,137.00579862941487,138.7520473157416,137.35022899208474,140.80329863342797,143.40125391849529,137.00880888596592,144.55147147922324,142.62971698113208,144.1839493856978,148.4182779959616,149.26663174436877,152.19811124948112,151.45687645687644,154.07153729071538,152.5343562263041,154.28356103446066,150.43879685890278,152.23097112860893,150.65629557608167,155.45851962245405,157.2654462242563,154.14904077897458,153.02195313443653,160.375,159.24491914335664,163.65839909808344,155.1029748283753,162.23819943732417,154.59942109194475,157.3893314859716,157.1658615136876,157.29000510238973,154.3525048320535,158.3761630227845,155.31429952203064,155.75726670066294,160.7916847615681,162.1654501216545
394957,97,"Palm Bay, FL",msa,FL,109.06515580736544,110.01796945193172,114.72602739726027,116.47681361730791,136.3856712309655,137.2255489021956,133.6144578313253,138.47496659272974,130.0,140.485312899106,135.58730476010408,142.48704663212436,130.19196851250769,134.75626546398988,134.4275443880324,128.98330804248863,135.78756789378394,135.08771929824562,147.3521453420951,141.21840570317562,145.70637119113573,135.43096661048057,146.13003095975233,135.33834586466165,142.3358062321755,144.9259073732155,143.76973984481972,144.78764478764478,145.08138711960368,137.5657695206235,142.00083542188804,142.89804126870627,139.5009019843656,146.1830858407527,145.2627815516625,146.13236105733984,143.43621236133123,148.55788225997628,150.0464989059081,155.67483429675903,147.99781181619255,156.3403750945942,160.7116557399916,173.63687464867903,155.90809628008753,167.3068551710042,172.60433386837883,167.99022602321318,171.1262575153283,166.085886214442,170.623576309795,179.25875273522976,181.1296498905908,188.19057815845824,190.50104384133613,195.59080962800874,194.30128584350146,191.79410515159685,189.49989059080963,184.9234135667396,185.34463894967178,187.9120879120879,186.4387308533917,190.34369885433716,193.50564463067494,188.66384026258206,191.6194827256573,195.6631366616238,190.7744874715262,196.28212137780207,200.2094291169651,196.93654266958424,194.67240655186896,204.1599135602377,195.51756944336137,201.4495298515917,203.21181921496634,193.8238512035011,194.19584245076587,193.0350827293413,199.1606043648573,194.8169466271455,200.33557046979865
394711,98,"Jackson, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.29597915120348,188.0333533947694,190.78359723913925,187.4132346136048,186.2871771222924,182.95589988081048,183.18028032866118,180.0,187.56637168141592,181.46468849630716,180.76178179470625,185.21490066225164,180.173564753004,180.00552181115404,179.02557213930348,191.55208913649025,180.95286167574164,182.0974298546422,178.2618865115787,194.64125371720309,180.69722401549387,183.87032258064517
394460,102,"Chattanooga, TN",msa,TN,128.83310719131615,118.79006403344576,121.0670314637483,127.48822050938338,130.10416666666669,139.53488372093022,143.07692307692307,138.01021450459652,141.32553229665072,139.0214797136038,135.38983050847457,145.27665927941155,141.04391270296298,139.94655978623913,135.2575917784332,141.87399590254543,135.55004508566276,140.59780310538486,140.81632653061226,140.21376085504343,142.42424242424244,147.3146747352496,146.31578947368422,155.13833992094862,145.25506385203414,151.43252804543127,146.8125,142.5,139.90825688073394,140.95,144.56062194269742,153.6226930963773,154.68158511972945,155.3386454183267,157.27611940298507,156.31650891739673,152.12117622824184,160.16561964591662,164.02116402116403,162.6315789473684,167.49262536873155,169.61400097228972,168.20024683739587,173.2238720731011,182.375,186.27988481152596,184.29138166894666,184.15128320576318,180.15321341408298,194.58637469586375,185.8813700918964,197.44491033108523,197.91666666666666,202.3634971003392,194.9056603773585,199.70014992503746,207.88849372283926,197.41230550601063,204.11182224369037,197.78890228881235,210.96051856216855,213.2649241031924,205.2345343303875,215.07498026835043,219.71515804597703,215.70778372802494,221.68550873586844,220.66819420986468,219.78809523809525,222.22222222222223,233.0081692032229,228.45714285714286,223.3644859813084,201.7133956386293,202.99492385786803,213.68109415394878,218.54140533124263,222.2823879555838,213.34792122538292,214.71345338915083,208.56160851168664,218.02325581395348,219.83471074380165
394997,105,"Portland, ME",msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.96239316239314,361.7324561403509,334.854112833764,333.48375451263536,322.22222222222223,324.21875,335.32384014699124,327.26190476190476,342.5462962962963,327.1493061732788,312.5,309.95360607338677,342.1644038983227,364.88525351938785,344.6966478762754,375.0,313.59265734265733,348.39506172839504,364.8414718451483,378.5727599786388
394590,108,"Fayetteville, AR",msa,AR,115.00324044069994,116.55810500098262,116.08803250078677,116.8851179637004,118.6730872647487,118.66593224712327,122.06083459024636,123.96694214876032,122.13866256931502,121.72010582010583,125.0,119.4647201946472,121.68106834249804,120.60810810810811,120.79628913799768,124.47323463924215,125.0,124.99492488834754,124.74842156973565,124.91900175131349,126.84809200001736,126.4907349018739,126.49625935162095,126.79112165590877,126.54107837436196,128.36102719033232,128.1364395864518,129.15409570154094,130.0,131.5,135.0,136.0483348672325,135.08771929824562,134.0731707317073,136.0023752969121,138.81230116648993,141.0071942446043,141.14832535885168,142.14463840399003,145.4021838112747,145.71428571428572,147.6510067114094,149.92482658517608,151.0251153254741,156.46291590782687,159.9620958931336,159.98471470041133,167.86259541984734,168.11063541379468,173.41417910447763,170.08298755186723,177.14166640771242,175.0,182.06896551724137,186.2955346650999,180.84726819124222,183.17728938246847,190.0,193.76137879322513,192.71001150747986,195.91836734693877,195.54238185975612,197.3684210526316,197.20383522727275,200.0,200.0,196.70905011219148,194.61943319838056,195.1910282713818,201.57632653061225,200.0,202.633676092545,200.0,199.36507936507937,201.92802056555269,203.0138133110088,207.12,206.1290322580645,207.12,207.12456747404843,207.51761942051684,210.86949080017115,210.10374774144663
394589,109,"Fayetteville, NC",msa,NC,96.49505715973453,102.48409685359327,102.15404699738903,102.130198900645,103.27052968361181,103.63418530351437,104.08333333333334,98.532362223408,100.00014821419678,108.20304937076476,106.08695652173913,108.38043120396927,104.89755122438781,104.53264347023898,108.7633325897813,100.6036217303823,108.28239927626325,110.85870059064062,108.50592556131915,111.05698977106672,107.90408525754884,109.59571358986848,115.27967364870165,108.70488322717623,110.34027497756213,112.40310077519379,112.71340055292015,114.81683434707503,116.67325442678361,113.97423191278493,124.84394506866417,118.61999602395301,126.03466225755704,118.87254901960785,131.7103620474407,136.32137861902874,125.41453957221017,134.1324200913242,135.7011612574325,131.23938879456708,131.14333333333335,133.33333333333334,140.43310717321643,134.71150720855616,131.65504024530472,143.66081871345028,143.24324324324326,142.67954927205142,142.6258240076756,143.43231001509812,149.34289127837516,149.68210361067503,147.6628895184136,155.67708333333334,161.94262656116328,162.2342801266413,166.00099108027752,172.80264371177174,184.50184501845018,176.24198717948718,175.15923566878982,171.67417110110517,178.63316455696202,182.41819747416764,167.38889024690098,165.18847006651885,178.0,165.9301403307337,166.6815229219153,161.3924844945953,159.2623637887678,164.43241551939926,167.52414398595258,167.80880436829818,167.72040302267,172.4308300395257,180.79314159292034,176.86855670103094,177.49012724879333,174.73707543379584,169.38446807028947,172.43589743589743,169.46504237288136
394792,110,"Lexington, KY",msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.15518391461788,142.13577023498695,145.64713670969877,144.3426724137931,138.50844504592428,145.045132756209,153.2349602724177,142.32156561780508,152.13417697754602,155.81460674157302,152.34342105263158,152.62523487969497,167.1625610789942,169.51713969775156,173.89605859783745,181.3096263323709,171.9705340699816,186.5079365079365,183.22614531913052,183.68058262101164,173.4559333795975,179.41510895810185,180.51336109176407,170.197408484479,180.19297390566265,183.13396151064774,181.59915198956296,190.26859861591694,185.33083941605838,179.62377842197583,188.15135132991372,181.33114057668485,178.30031465809628,188.5974102413184,175.0,189.94811533571223,173.03006589785832,176.5912003417343,183.43815513626834,183.8645877829987,184.86840703249868,197.17050912584054,175.1656533661694,172.4,187.67507591363903
394971,111,"Pensacola, FL",msa,FL,111.62568991470145,111.67953667953668,114.92189401159813,110.41208491554359,118.44011142061281,124.33441558441558,123.73887240356083,121.46683201209152,121.02601156069365,126.25250501002004,124.15430267062314,122.0418037083297,116.98136753792278,119.48824221531005,123.22503008423585,123.65196078431373,127.35346358792185,123.90753999073246,129.20454545454547,135.67438148443736,122.97887500777995,136.4010345990658,131.60779537149818,128.70087608312247,135.6087214305203,135.310288618804,135.3398058252427,135.42600896860986,133.33333333333334,135.49196787148594,142.0049710024855,133.53377551521135,133.9046598821639,138.37283792440743,137.54525234754374,129.05775075987842,136.71175873568217,137.79464642429085,141.55643320381785,143.25068870523415,144.2978446396726,148.92648015614833,160.9143593045718,166.2125340599455,167.82316731952994,164.24290850978826,170.80045095828635,171.92488130824688,170.7374297664819,172.00721361159862,174.17102966841188,176.79225497490813,177.53004427577483,186.5138592750533,184.50365408038977,185.55885100113136,176.47058823529412,184.15250247668638,181.812538795779,179.07913084553616,174.67657131636548,174.77616116396194,178.22441661946124,183.89698577933387,190.79129570353268,188.65302058489823,198.56525496974936,181.8936877076412,184.06725380304243,185.14851485148515,192.13263979193758,195.1203643461288,190.96289900710053,185.2753474009264,183.0431423142416,186.0,188.07240765764172,187.6758658008658,185.36109303838646,189.91612554112555,184.56749311294766,193.08134508990318,186.4103575324539
394698,114,"Huntsville, AL",msa,AL,100.90748933835448,102.11171662125341,103.24666030534351,104.18592766828627,103.52251838235294,105.7433156487505,105.19905533063428,105.0230827864998,106.46970563315539,108.75182641674789,105.48484848484848,104.45859872611464,106.40101738024586,108.22260673026125,105.47943582547919,110.24842861418738,111.05555555555556,110.34800520381613,111.74570088587807,113.65694545995616,112.59139375476009,110.61700944969428,117.34303366813248,113.23906067936986,113.24928241366439,111.9671155731567,115.87683636896367,118.64406779661017,119.71218206157965,119.09615384615384,117.85150894477573,121.24764150943396,124.3529638378563,128.00819252432154,126.2047229584534,126.73452430411301,123.05,125.70168058902154,127.34140969162996,128.12773403324584,134.32795899499945,132.62340225412734,137.1900826446281,138.61302251923013,142.5,144.99686354492624,149.62621885157097,152.90339702760085,143.9623142250531,151.86195754451194,152.9273786190867,155.75012242742375,159.00302114803625,160.07456960359667,166.27389172075573,166.4259681093394,170.14319809069212,167.9688802143573,169.37229437229436,167.82262031528782,160.36838978015447,167.51400445765228,170.50221251711713,170.96750440917106,171.78585697163405,170.6175,171.72959090909092,168.7840978593272,169.59633481921745,171.89129365469748,166.86659877800406,165.7528147901399,164.24847444698702,163.70222929936307,165.19468186134853,168.02813163481954,168.66007572570467,166.16903662420384,172.23994894703256,164.34301668909012,165.17528223410577,170.0158797731804,166.34019255441734
